eprew,rc,rg,rl,ro,ry
-0.13491255044937134,-0.0044999998062849045,0.37768879532814026,-0.40320202708244324,0.0,-0.10489930212497711
-0.12874214351177216,-0.006000000052154064,0.3777647316455841,-0.3970348834991455,0.0,-0.10347197949886322
-0.11855673789978027,-0.006000000052154064,0.3849020302295685,-0.39441153407096863,0.0,-0.10304724425077438
-0.09655225276947021,-0.007499999832361937,0.3980652689933777,-0.38525691628456116,0.0,-0.10186056792736053
-0.08055250346660614,-0.007499999832361937,0.40941908955574036,-0.38111773133277893,0.0,-0.10135380923748016
-0.045222118496894836,-0.008999999612569809,0.4340161085128784,-0.36988672614097595,0.0,-0.10035146772861481
0.0026682999450713396,-0.008999999612569809,0.4643561840057373,-0.35472044348716736,0.0,-0.09796740114688873
0.03417909890413284,-0.008999999612569809,0.4801255166530609,-0.34144482016563416,0.0,-0.09550157189369202
0.07708348333835602,-0.013500000350177288,0.4951600730419159,-0.3159307539463043,0.0,-0.0886458307504654
0.11532466113567352,-0.014999999664723873,0.5042921900749207,-0.2912423014640808,0.0,-0.08272521197795868
0.11953283101320267,-0.016499999910593033,0.5018709301948547,-0.28507134318351746,0.0,-0.08076679706573486
0.14642292261123657,-0.014999999664723873,0.5158634781837463,-0.2765485942363739,0.0,-0.0778919979929924
0.1736697405576706,-0.013500000350177288,0.5307025909423828,-0.2685929834842682,0.0,-0.07493989169597626
0.17893703281879425,-0.013500000350177288,0.5305399894714355,-0.2644050419330597,0.0,-0.07369792461395264
0.19418062269687653,-0.013500000350177288,0.5413697957992554,-0.2614257335662842,0.0,-0.07226346433162689
0.20150545239448547,-0.013500000350177288,0.5383049845695496,-0.25342071056365967,0.0,-0.06987886875867844
0.2120654284954071,-0.006000000052154064,0.5531741976737976,-0.2631116807460785,0.0,-0.07199706882238388
0.19968441128730774,-0.003000000026077032,0.552962064743042,-0.27512863278388977,0.0,-0.07514898478984833
0.19493326544761658,-0.006000000052154064,0.5469593405723572,-0.2716374397277832,0.0,-0.07438863068819046
0.1831236630678177,-0.012000000104308128,0.5314754247665405,-0.2640794813632965,0.0,-0.07227227091789246
0.1629224717617035,-0.017999999225139618,0.5123392939567566,-0.2605074644088745,0.0,-0.07090938836336136
0.15173698961734772,-0.017999999225139618,0.506178081035614,-0.26550227403640747,0.0,-0.0709388256072998
0.13223084807395935,-0.017999999225139618,0.5000053644180298,-0.2777138352394104,0.0,-0.07206065207719803
0.07762277871370316,-0.017999999225139618,0.49310511350631714,-0.31958141922950745,0.0,-0.07790088653564453
0.08480702340602875,-0.017999999225139618,0.4940252900123596,-0.3155207335948944,0.0,-0.07569755613803864
0.09628787636756897,-0.017999999225139618,0.49894705414772034,-0.31056463718414307,0.0,-0.07409454137086868
