eprew,rc,rg,rl,ro,ry
0.24220208823680878,-0.0044999998062849045,0.5118877291679382,-0.196640282869339,-9.209073323290795e-05,-0.06845332682132721
0.23368020355701447,-0.0044999998062849045,0.5094643831253052,-0.20088805258274078,-8.661601896164939e-05,-0.07030954957008362
0.2298070192337036,-0.006000000052154064,0.5073172450065613,-0.2008923590183258,-0.00031005675555206835,-0.07030781358480453
0.2503720223903656,-0.006000000052154064,0.5150825381278992,-0.1915753334760666,-0.0003043489414267242,-0.0668308287858963
0.2652042508125305,-0.006000000052154064,0.523794412612915,-0.18725109100341797,-0.00030898491968400776,-0.06503013521432877
0.2692403793334961,-0.006000000052154064,0.5261762738227844,-0.18612031638622284,-0.0003993627615272999,-0.06441624462604523
0.29021865129470825,-0.007499999832361937,0.5334612727165222,-0.17493046820163727,-0.000570701144170016,-0.06024150550365448
0.2954077124595642,-0.008999999612569809,0.5322788953781128,-0.16874860227108002,-0.0007652125786989927,-0.05835737660527229
0.2987862527370453,-0.012000000104308128,0.5300124287605286,-0.16203062236309052,-0.0008237013244070113,-0.05637188255786896
0.2984265983104706,-0.012000000104308128,0.5273299813270569,-0.16021429002285004,-0.0007634990033693612,-0.0559256412088871
0.2740573585033417,-0.016499999910593033,0.5103092789649963,-0.16142220795154572,-0.001078423927538097,-0.057251282036304474
0.26406237483024597,-0.017999999225139618,0.503206193447113,-0.16198237240314484,-0.0012796110240742564,-0.057881806045770645
0.2639685273170471,-0.016499999910593033,0.5058661699295044,-0.16488569974899292,-0.0011367768747732043,-0.05937516316771507
0.25573232769966125,-0.017999999225139618,0.5024644732475281,-0.16698850691318512,-0.0011911292094737291,-0.06055254116654396
0.24223244190216064,-0.016499999910593033,0.5004942417144775,-0.1761329621076584,-0.0009887745836749673,-0.06464013457298279
0.2554342746734619,-0.014999999664723873,0.5099822878837585,-0.1744973063468933,-0.00110357697121799,-0.06394718587398529
0.2808232009410858,-0.012000000104308128,0.5264014601707458,-0.17025288939476013,-0.0009958554292097688,-0.06232955679297447
0.28183138370513916,-0.008999999612569809,0.5298042893409729,-0.17405569553375244,-0.0005269215907901525,-0.06439036130905151
0.29114261269569397,-0.008999999612569809,0.531440794467926,-0.1685957908630371,-0.000512997736223042,-0.062189437448978424
0.3074992001056671,-0.007499999832361937,0.5388290286064148,-0.16338799893856049,-0.0003923704207409173,-0.06004948541522026
0.33405518531799316,-0.0044999998062849045,0.5518316626548767,-0.1557900458574295,-0.0002726815000642091,-0.05721375718712807
0.32650333642959595,-0.003000000026077032,0.5512589812278748,-0.16075022518634796,-0.00016877496091183275,-0.06083661690354347
0.3076496422290802,-0.006000000052154064,0.5402132868766785,-0.16363413631916046,-0.0004619148967321962,-0.06246758997440338
0.3272826671600342,-0.0044999998062849045,0.5489229559898376,-0.15704163908958435,-0.0004788854857906699,-0.059619784355163574
0.3314420282840729,-0.0044999998062849045,0.552424430847168,-0.1564123034477234,-0.0004727467894554138,-0.05959732457995415
0.3225778639316559,-0.0044999998062849045,0.5502499938011169,-0.1608981341123581,-0.000474737084005028,-0.06179923936724663
0.32001879811286926,-0.006000000052154064,0.5468786358833313,-0.15913283824920654,-0.0005779450293630362,-0.06114906817674637
0.3402377665042877,-0.010499999858438969,0.5504552721977234,-0.14488203823566437,-0.0008366621332243085,-0.053998783230781555
0.3602859675884247,-0.007499999832361937,0.5609711408615112,-0.14057201147079468,-0.0005753370933234692,-0.0520378053188324
0.34632453322410583,-0.010499999858438969,0.5533922910690308,-0.1427438110113144,-0.0005457836086861789,-0.05327810347080231
0.33381786942481995,-0.012000000104308128,0.5440959334373474,-0.14384473860263824,-0.000672880734782666,-0.05376039072871208
0.33559897541999817,-0.013500000350177288,0.5406239032745361,-0.13853079080581665,-0.0007405978976748884,-0.05225346237421036
0.35367918014526367,-0.007499999832361937,0.5580721497535706,-0.1425592303276062,-0.00041716874693520367,-0.05391654744744301
0.3499765396118164,-0.008999999612569809,0.5539634823799133,-0.14112088084220886,-0.0005225231871008873,-0.053343515843153
0.3471444845199585,-0.008999999612569809,0.5531765818595886,-0.14257530868053436,-0.0003413352242205292,-0.05411543324589729
0.35649704933166504,-0.006000000052154064,0.5598451495170593,-0.14285089075565338,-0.0003338999522384256,-0.054163288325071335
0.36338335275650024,-0.006000000052154064,0.5626212358474731,-0.13929514586925507,-0.0004131880996283144,-0.053529538214206696
0.3246157765388489,-0.010499999858438969,0.5461127758026123,-0.15071283280849457,-0.0009799872059375048,-0.059304121881723404
0.3174228072166443,-0.012000000104308128,0.5352270603179932,-0.14699137210845947,-0.0011549205519258976,-0.057657912373542786
0.3115006983280182,-0.012000000104308128,0.5338895916938782,-0.14978116750717163,-0.0011520409025251865,-0.05945567414164543
0.297057181596756,-0.013500000350177288,0.5271784663200378,-0.1536789834499359,-0.001476486911997199,-0.06146576628088951
0.29560235142707825,-0.013500000350177288,0.5258862376213074,-0.15317584574222565,-0.0014975101221352816,-0.062110535800457
